Unnamed: 0,time,Rank,Product Names,Authors/Company,Price_std_or_min
940,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
947,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
950,8/1/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
951,8/1/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.23
952,8/1/2020,3,Nioh 2 - PlayStation 4,Playstation,117.3
954,8/1/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.31
956,8/1/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
957,8/1/2020,8,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
958,8/1/2020,9,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
960,8/1/2020,11,Medievil - PlayStation 4,Playstation,55.92
964,8/1/2020,15,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
965,8/1/2020,16,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,275.41
966,8/1/2020,17,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
967,8/1/2020,18,Days Gone - PlayStation 4,Playstation,73.98
976,8/1/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
982,8/1/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
983,8/1/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
985,8/1/2020,36,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
990,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
997,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
1000,8/1/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1001,8/1/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.23
1002,8/1/2020,3,Nioh 2 - PlayStation 4,Playstation,117.3
1004,8/1/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.31
1006,8/1/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1007,8/1/2020,8,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1008,8/1/2020,9,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1010,8/1/2020,11,Medievil - PlayStation 4,Playstation,55.92
1014,8/1/2020,15,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1015,8/1/2020,16,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,275.41
1016,8/1/2020,17,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1017,8/1/2020,18,Days Gone - PlayStation 4,Playstation,73.98
1026,8/1/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1032,8/1/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1033,8/1/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1035,8/1/2020,36,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1040,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
1047,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
1050,8/1/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1051,8/1/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.23
1052,8/1/2020,3,Nioh 2 - PlayStation 4,Playstation,117.3
1054,8/1/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.31
1056,8/1/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1057,8/1/2020,8,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1058,8/1/2020,9,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1060,8/1/2020,11,Medievil - PlayStation 4,Playstation,55.92
1064,8/1/2020,15,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1065,8/1/2020,16,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,275.41
1066,8/1/2020,17,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1067,8/1/2020,18,Days Gone - PlayStation 4,Playstation,73.98
1076,8/1/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1082,8/1/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1083,8/1/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1085,8/1/2020,36,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1090,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
1097,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
1100,8/1/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1101,8/1/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.23
1102,8/1/2020,3,Nioh 2 - PlayStation 4,Playstation,117.3
1104,8/1/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.31
1106,8/1/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1107,8/1/2020,8,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1108,8/1/2020,9,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1110,8/1/2020,11,Medievil - PlayStation 4,Playstation,55.92
1114,8/1/2020,15,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1115,8/1/2020,16,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,275.41
1116,8/1/2020,17,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1117,8/1/2020,18,Days Gone - PlayStation 4,Playstation,73.98
1126,8/1/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1132,8/1/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1133,8/1/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1135,8/1/2020,36,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1140,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
1147,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
1150,8/1/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1151,8/1/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.23
1152,8/1/2020,3,Nioh 2 - PlayStation 4,Playstation,117.3
1154,8/1/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.31
1156,8/1/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1157,8/1/2020,8,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1158,8/1/2020,9,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1160,8/1/2020,11,Medievil - PlayStation 4,Playstation,55.92
1164,8/1/2020,15,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1165,8/1/2020,16,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,275.41
1166,8/1/2020,17,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1167,8/1/2020,18,Days Gone - PlayStation 4,Playstation,73.98
1176,8/1/2020,27,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1182,8/1/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1183,8/1/2020,34,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1185,8/1/2020,36,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1190,8/1/2020,41,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,59.9
1197,8/1/2020,48,God Of War Hits - PlayStation 4,Playstation,79.9
1200,8/2/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1201,8/2/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1202,8/2/2020,3,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1203,8/2/2020,4,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1204,8/2/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1205,8/2/2020,6,Nioh 2 - PlayStation 4,Playstation,117.3
1206,8/2/2020,7,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1210,8/2/2020,11,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1216,8/2/2020,17,Days Gone - PlayStation 4,Playstation,79.0
1219,8/2/2020,20,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1220,8/2/2020,21,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1225,8/2/2020,26,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1226,8/2/2020,27,Medievil - PlayStation 4,Playstation,51.34
1232,8/2/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1235,8/2/2020,36,God Of War Hits - PlayStation 4,Playstation,79.9
1236,8/2/2020,37,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1241,8/2/2020,42,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1242,8/2/2020,43,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1250,8/2/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1251,8/2/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1252,8/2/2020,3,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1253,8/2/2020,4,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1254,8/2/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1255,8/2/2020,6,Nioh 2 - PlayStation 4,Playstation,117.3
1256,8/2/2020,7,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1260,8/2/2020,11,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1266,8/2/2020,17,Days Gone - PlayStation 4,Playstation,79.0
1269,8/2/2020,20,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1270,8/2/2020,21,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1275,8/2/2020,26,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1276,8/2/2020,27,Medievil - PlayStation 4,Playstation,51.34
1282,8/2/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1285,8/2/2020,36,God Of War Hits - PlayStation 4,Playstation,79.9
1286,8/2/2020,37,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1291,8/2/2020,42,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1292,8/2/2020,43,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1300,8/2/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1301,8/2/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1302,8/2/2020,3,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1303,8/2/2020,4,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1304,8/2/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1305,8/2/2020,6,Nioh 2 - PlayStation 4,Playstation,117.3
1306,8/2/2020,7,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1310,8/2/2020,11,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1316,8/2/2020,17,Days Gone - PlayStation 4,Playstation,79.0
1319,8/2/2020,20,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1320,8/2/2020,21,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1325,8/2/2020,26,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1326,8/2/2020,27,Medievil - PlayStation 4,Playstation,51.34
1332,8/2/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1335,8/2/2020,36,God Of War Hits - PlayStation 4,Playstation,79.9
1336,8/2/2020,37,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1341,8/2/2020,42,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1342,8/2/2020,43,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1350,8/2/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1351,8/2/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1352,8/2/2020,3,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1353,8/2/2020,4,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1354,8/2/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1355,8/2/2020,6,Nioh 2 - PlayStation 4,Playstation,117.3
1356,8/2/2020,7,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1360,8/2/2020,11,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1366,8/2/2020,17,Days Gone - PlayStation 4,Playstation,79.0
1369,8/2/2020,20,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1370,8/2/2020,21,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1375,8/2/2020,26,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1376,8/2/2020,27,Medievil - PlayStation 4,Playstation,51.34
1382,8/2/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1385,8/2/2020,36,God Of War Hits - PlayStation 4,Playstation,79.9
1386,8/2/2020,37,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1391,8/2/2020,42,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1392,8/2/2020,43,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1400,8/2/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1401,8/2/2020,2,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1402,8/2/2020,3,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,246.39
1403,8/2/2020,4,Death Stranding - Edição Padrão - PlayStation 4,Playstation,79.9
1404,8/2/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1405,8/2/2020,6,Nioh 2 - PlayStation 4,Playstation,117.3
1406,8/2/2020,7,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1410,8/2/2020,11,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1416,8/2/2020,17,Days Gone - PlayStation 4,Playstation,79.0
1419,8/2/2020,20,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1420,8/2/2020,21,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,70.9
1425,8/2/2020,26,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1426,8/2/2020,27,Medievil - PlayStation 4,Playstation,51.34
1432,8/2/2020,33,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1435,8/2/2020,36,God Of War Hits - PlayStation 4,Playstation,79.9
1436,8/2/2020,37,Headset Sem Fio Série Ouro - Ed The Last of Us II - Playstation 4,Playstation,529.0
1441,8/2/2020,42,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1442,8/2/2020,43,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1450,8/3/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1452,8/3/2020,3,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1453,8/3/2020,4,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,230.08
1454,8/3/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1455,8/3/2020,6,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1456,8/3/2020,7,Nioh 2 - PlayStation 4,Playstation,117.3
1457,8/3/2020,8,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.9
1462,8/3/2020,13,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1464,8/3/2020,15,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,119.9
1471,8/3/2020,22,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1472,8/3/2020,23,Days Gone - PlayStation 4,Playstation,84.9
1474,8/3/2020,25,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1483,8/3/2020,34,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1484,8/3/2020,35,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1486,8/3/2020,37,Medievil - PlayStation 4,Playstation,51.34
1487,8/3/2020,38,God Of War Hits - PlayStation 4,Playstation,79.99
1493,8/3/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1500,8/3/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1502,8/3/2020,3,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1503,8/3/2020,4,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,230.08
1504,8/3/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1505,8/3/2020,6,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1506,8/3/2020,7,Nioh 2 - PlayStation 4,Playstation,117.3
1507,8/3/2020,8,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.9
1512,8/3/2020,13,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1514,8/3/2020,15,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,119.9
1521,8/3/2020,22,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1522,8/3/2020,23,Days Gone - PlayStation 4,Playstation,84.9
1524,8/3/2020,25,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1533,8/3/2020,34,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1534,8/3/2020,35,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1536,8/3/2020,37,Medievil - PlayStation 4,Playstation,51.34
1537,8/3/2020,38,God Of War Hits - PlayStation 4,Playstation,79.99
1543,8/3/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1550,8/3/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,PlayStation,268.27
1552,8/3/2020,3,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1553,8/3/2020,4,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,245.9
1554,8/3/2020,5,The Last of Us Part II - Edição  Padrão - PlayStation 4,Playstation,246.39
1555,8/3/2020,6,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1556,8/3/2020,7,Nioh 2 - PlayStation 4,Playstation,117.3
1557,8/3/2020,8,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.9
1562,8/3/2020,13,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1564,8/3/2020,15,Pro Evolution Soccer eFootball PES 2020 - PlayStation 4,Playstation,119.9
1571,8/3/2020,22,Controle Dualshock 4 - PlayStation 4 - Branco Glacial,PlayStation,279.0
1572,8/3/2020,23,Days Gone - PlayStation 4,Playstation,84.9
1574,8/3/2020,25,Marvel's Spider-Man - Edição Jogo do Ano - PlayStation 4,Playstation,126.9
1583,8/3/2020,34,Uncharted 4 Thief`s End Hits - PlayStation 4,Playstation,49.99
1584,8/3/2020,35,Controle Dualshock 4 - PlayStation 4 - Camuflado,PlayStation,289.0
1586,8/3/2020,37,Medievil - PlayStation 4,Playstation,51.34
1587,8/3/2020,38,God Of War Hits - PlayStation 4,Playstation,79.99
1593,8/3/2020,44,The Last Of Us Remasterizado Hits - PlayStation 4,Playstation,61.32
1600,8/3/2020,1,Controle Dualshock 4 - PlayStation 4 - Preto,Playstation,268.27
1602,8/3/2020,3,The Last of Us Part II - Edição Padrão - PlayStation 4,Playstation,246.39
1603,8/3/2020,4,Headset Sem Fio Série Ouro - Preto - Playstation 4,Playstation,445.24
1605,8/3/2020,6,Horizon Zero Dawn Complete Edition Hits - PlayStation 4,Playstation,53.9
1606,8/3/2020,7,Ghost Of Tsushima Edição Padrão - PlayStation 4,Playstation,245.9
1607,8/3/2020,8,Death Stranding - Edição Padrão - PlayStation 4,Playstation,78.9
1609,8/3/2020,10,Controle Dualshock 4 - PlayStation 4 - Berry Blue,PlayStation,289.0
1614,8/3/2020,15,Nioh 2 - PlayStation 4,Playstation,117.3
