Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
2897,Guitar Hero Live,guitar-hero-live,Music,T,XOne,Activision,FreeStyleGames,,,,,0.83,0.52,0.23,,0.08,2015,15th Mar 18,http://www.vgchartz.com/game/85380/guitar-hero-live/?region=All,1,,/games/boxart/full_3557748AmericaFrontccc.jpg
3029,Shadow of the Tomb Raider,shadow-of-the-tomb-raider,Action-Adventure,M,XOne,Square Enix,Eidos Montreal,,,,,0.78,0.46,0.25,,0.07,2018,12th Sep 18,http://www.vgchartz.com/game/221358/shadow-of-the-tomb-raider/?region=All,1,,/games/boxart/full_5980403AmericaFrontccc.jpg
3036,LEGO Jurassic World,lego-jurassic-world,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.78,0.44,0.27,,0.07,2015,06th Apr 18,http://www.vgchartz.com/game/85091/lego-jurassic-world/?region=All,1,,/games/boxart/full_3585957AmericaFrontccc.jpg
3054,Rare Replay,rare-replay,Misc,M,XOne,Microsoft Studios,Rare Ltd.,,,,,0.78,0.42,0.27,0.01,0.07,2015,25th Sep 18,http://www.vgchartz.com/game/85667/rare-replay/?region=All,1,,/games/boxart/full_6377552AmericaFrontccc.png
3060,Mass Effect: Andromeda,mass-effect-andromeda,Role-Playing,M,XOne,Electronic Arts,BioWare Corp.,,,,,0.78,0.5,0.2,,0.07,2017,03rd Jul 18,http://www.vgchartz.com/game/83368/mass-effect-andromeda/?region=All,1,,/games/boxart/full_1706931AmericaFrontccc.png
3068,Minecraft: Story Mode,minecraft-story-mode,Adventure,E10,XOne,Mojang,Telltale Games,,,,,0.77,0.46,0.24,,0.07,2015,13th Jan 18,http://www.vgchartz.com/game/85928/minecraft-story-mode/?region=All,1,,/games/boxart/full_1163890AmericaFrontccc.jpg
3086,Fortnite,fortnite,Action,T,XOne,Gearbox Software,Epic Games,,,,,0.77,0.6,0.09,,0.08,2017,19th Jun 18,http://www.vgchartz.com/game/181512/fortnite/?region=All,1,,/games/boxart/full_6940022AmericaFrontccc.jpg
3144,Quantum Break,quantum-break,Action,M,XOne,Microsoft Studios,Remedy Entertainment,,,,,0.76,0.42,0.25,0.02,0.07,2016,25th Sep 18,http://www.vgchartz.com/game/72220/quantum-break/?region=All,1,,/games/boxart/full_9605877AmericaFrontccc.jpg
3150,Wolfenstein: The New Order,wolfenstein-the-new-order,Shooter,M,XOne,Bethesda Softworks,MachineGames,,,,,0.75,0.39,0.3,,0.06,2014,25th Mar 19,http://www.vgchartz.com/game/73204/wolfenstein-the-new-order/?region=All,1,,/games/boxart/full_3051515AmericaFrontccc.jpg
3173,Rock Band 4,rock-band-4,Music,T,XOne,Harmonix Music Systems,Harmonix Music Systems,,,,,0.75,0.62,0.05,,0.08,2015,23rd May 18,http://www.vgchartz.com/game/85234/rock-band-4/?region=All,1,,/games/boxart/full_1171515AmericaFrontccc.png
3210,Need for Speed (2015),need-for-speed-2015,Racing,T,XOne,Electronic Arts,Ghost Games,,6.7,,,0.74,0.35,0.33,,0.06,2015,03rd Apr 18,http://www.vgchartz.com/game/85622/need-for-speed-2015/?region=All,1,,/games/boxart/full_8263580AmericaFrontccc.jpg
3233,The Sims 4,the-sims-4,Simulation,T,XOne,Electronic Arts,Maxis,,,,,0.73,0.42,0.24,,0.07,2017,29th Dec 17,http://www.vgchartz.com/game/192886/the-sims-4/?region=All,1,,/games/boxart/full_3621080AmericaFrontccc.jpg
3239,Need for Speed: Payback,need-for-speed-payback,Racing,T,XOne,Electronic Arts,Ghost Games,,5.9,,,0.73,0.42,0.24,,0.07,2017,04th Apr 18,http://www.vgchartz.com/game/179713/need-for-speed-payback/?region=All,1,,/games/boxart/full_9072140AmericaFrontccc.jpg
3286,LEGO Dimensions,lego-dimensions,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.72,0.47,0.18,,0.07,2015,19th Mar 18,http://www.vgchartz.com/game/85352/lego-dimensions/?region=All,1,,/games/boxart/full_7716158AmericaFrontccc.jpg
3307,The Crew,the-crew,Racing,T,XOne,Ubisoft,Ubisoft Reflections,,,,,0.71,0.32,0.34,,0.06,2014,04th Jan 18,http://www.vgchartz.com/game/73092/the-crew/?region=All,1,,/games/boxart/full_4109019AmericaFrontccc.jpg
3340,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,XOne,Electronic Arts,PopCap Games,,7.6,,,0.71,0.39,0.25,0,0.06,2014,05th Feb 18,http://www.vgchartz.com/game/73098/plants-vs-zombies-garden-warfare/?region=All,1,,/games/boxart/full_1404771AmericaFrontccc.jpg
3368,Need for Speed Rivals,need-for-speed-rivals,Racing,E10,XOne,Electronic Arts,Ghost Games,,,,,0.7,0.45,0.19,,0.07,2013,16th Jan 18,http://www.vgchartz.com/game/72241/need-for-speed-rivals/?region=All,1,,/games/boxart/full_3332805AmericaFrontccc.jpeg
3377,Wolfenstein II: The New Colossus,wolfenstein-ii-the-new-colossus,Shooter,,XOne,Bethesda Softworks,MachineGames,,,,,0.7,0.45,0.19,,0.07,2017,,http://www.vgchartz.com/game/181686/wolfenstein-ii-the-new-colossus/?region=All,1,,/games/boxart/full_1850876AmericaFrontccc.jpg
3405,The Evil Within,the-evil-within,Misc,M,XOne,Bethesda Softworks,Tango Gameworks,,7.9,,,0.69,0.36,0.27,0,0.06,2014,13th Mar 18,http://www.vgchartz.com/game/72025/the-evil-within/?region=All,1,,/games/boxart/full_2169609AmericaFrontccc.jpg
3428,LEGO Worlds,lego-worlds,Misc,,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.69,0.28,0.35,,0.05,2017,,http://www.vgchartz.com/game/153433/lego-worlds/?region=All,1,,/games/boxart/full_8890112AmericaFrontccc.jpg
3439,Borderlands: The Handsome Collection,borderlands-the-handsome-collection,Shooter,,XOne,2K Games,Gearbox Software,,,,,0.68,0.49,0.13,,0.07,2015,,http://www.vgchartz.com/game/85114/borderlands-the-handsome-collection/?region=All,1,,/games/boxart/full_5923059AmericaFrontccc.jpg
3505,Evolve,evolve,Shooter,M,XOne,2K Games,Turtle Rock Studios,,,,,0.67,0.4,0.2,,0.06,2015,10th May 18,http://www.vgchartz.com/game/78279/evolve/?region=All,1,,/games/boxart/full_7569498AmericaFrontccc.jpg
3522,WWE 2K18,wwe-2k18,Sports,,XOne,2K Sports,Yuke's,,,,,0.66,0.35,0.25,,0.06,2017,,http://www.vgchartz.com/game/183847/wwe-2k18/?region=All,1,,/games/boxart/full_2040981AmericaFrontccc.jpg
3561,Tomb Raider: Definitive Edition,tomb-raider-definitive-edition,Action-Adventure,M,XOne,Square Enix,Crystal Dynamics,,,,,0.66,0.38,0.22,,0.06,2014,13th Jun 18,http://www.vgchartz.com/game/78260/tomb-raider-definitive-edition/?region=All,1,,/games/boxart/full_539460AmericaFrontccc.jpg
3564,Spyro Reignited Trilogy,spyro-reignited-trilogy,Platform,,XOne,Activision,Toys for Bob,,,,,0.65,0.36,0.24,,0.06,2018,08th Apr 18,http://www.vgchartz.com/game/221818/spyro-reignited-trilogy/?region=All,1,,/games/boxart/full_9621398AmericaFrontccc.jpg
3573,The LEGO Movie Videogame,the-lego-movie-videogame,Action-Adventure,E10,XOne,Warner Bros. Interactive Entertainment,TT Fusion,,,,,0.65,0.42,0.17,,0.06,2014,20th Mar 18,http://www.vgchartz.com/game/74476/the-lego-movie-videogame/?region=All,1,,/games/boxart/full_9682200AmericaFrontccc.jpg
3584,Crash Bandicoot N. Sane Trilogy,crash-bandicoot-n-sane-trilogy,Platform,E10,XOne,Activision,Vicarious Visions,,,,,0.65,0.23,0.37,,0.05,2018,07th Nov 18,http://www.vgchartz.com/game/221286/crash-bandicoot-n-sane-trilogy/?region=All,1,,/games/boxart/full_1017009AmericaFrontccc.jpg
3667,WWE 2K16,wwe-2k16,Sports,T,XOne,Take-Two Interactive,Yuke's,,,,,0.63,0.34,0.24,,0.06,2015,11th Apr 18,http://www.vgchartz.com/game/85560/wwe-2k16/?region=All,1,,/games/boxart/full_6826183AmericaFrontccc.png
3713,Kinect Sports Rivals,kinect-sports-rivals,Sports,E10,XOne,Microsoft Studios,Rare Ltd.,,,,,0.62,0.3,0.25,0.02,0.05,2014,25th Sep 18,http://www.vgchartz.com/game/73084/kinect-sports-rivals/?region=All,1,,/games/boxart/full_2632353AmericaFrontccc.jpg
3738,South Park: The Fractured But Whole,south-park-the-fractured-but-whole,Role-Playing,M,XOne,Ubisoft,Ubisoft San Francisco,,,,,0.62,0.4,0.17,,0.06,2017,06th Apr 18,http://www.vgchartz.com/game/85737/south-park-the-fractured-but-whole/?region=All,1,,/games/boxart/full_5536203AmericaFrontccc.jpg
3782,WWE 2K15,wwe-2k15,Sports,T,XOne,2K Sports,Visual Concepts,,,,,0.61,0.32,0.23,,0.05,2014,06th Jan 18,http://www.vgchartz.com/game/78591/wwe-2k15/?region=All,1,,/games/boxart/full_9444106AmericaFrontccc.jpg
3805,EA Sports UFC 2,ea-sports-ufc-2,Sports,T,XOne,EA Sports,EA Canada,,,,,0.61,0.36,0.19,,0.06,2016,20th Apr 18,http://www.vgchartz.com/game/86174/ea-sports-ufc-2/?region=All,1,,/games/boxart/full_8551253AmericaFrontccc.jpg
3855,NHL 17,nhl-17,Sports,,XOne,EA Sports,EA Canada,,,,,0.6,0.52,0.01,,0.06,2016,,http://www.vgchartz.com/game/117547/nhl-17/?region=All,1,,/games/boxart/full_3602419AmericaFrontccc.jpg
3958,Tekken 7,tekken-7,Fighting,T,XOne,Namco Bandai Games,Namco Bandai Games,,,,,0.58,0.3,0.23,,0.05,2017,15th Jan 18,http://www.vgchartz.com/game/120136/tekken-7/?region=All,1,,/games/boxart/full_5665965AmericaFrontccc.jpg
4033,LEGO Marvel Super Heroes 2,lego-marvel-super-heroes-2,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.57,0.32,0.2,,0.05,2017,11th Feb 18,http://www.vgchartz.com/game/176550/lego-marvel-super-heroes-2/?region=All,1,,/games/boxart/full_1427234AmericaFrontccc.jpg
4063,WWE 2K17,wwe-2k17,Sports,T,XOne,2K Games,Yuke's,,,,,0.57,0.26,0.26,,0.05,2016,05th Apr 18,http://www.vgchartz.com/game/115627/wwe-2k17/?region=All,1,,/games/boxart/full_5884930AmericaFrontccc.jpg
4180,Disney Infinity 2.0: Marvel Super Heroes,disney-infinity-20-marvel-super-heroes,Action-Adventure,E10,XOne,Disney Interactive Studios,Avalanche Software,,,,,0.55,0.35,0.15,,0.05,2014,06th Feb 18,http://www.vgchartz.com/game/81779/disney-infinity-20-marvel-super-heroes/?region=All,1,,/games/boxart/full_34107AmericaFrontccc.jpg
4269,Just Dance 2015,just-dance-2015,Music,E10,XOne,Ubisoft,Ubisoft Paris,,8.1,,,0.54,0.36,0.13,,0.05,2014,03rd Apr 18,http://www.vgchartz.com/game/82945/just-dance-2015/?region=All,1,,/games/boxart/full_472435AmericaFrontccc.jpg
4402,Dragon Ball FighterZ,dragon-ball-fighterz,Fighting,T,XOne,Namco Bandai Games,Arc System Works,,,,,0.52,0.38,0.09,,0.05,2018,02nd Apr 18,http://www.vgchartz.com/game/181694/dragon-ball-fighterz/?region=All,1,,/games/boxart/full_1752951AmericaFrontccc.jpg
4425,Alien: Isolation,alien-isolation,Adventure,M,XOne,Sega,Creative Assembly,,,,,0.52,0.23,0.25,,0.04,2014,05th Jan 18,http://www.vgchartz.com/game/77803/alien-isolation/?region=All,1,,/games/boxart/full_9891506AmericaFrontccc.jpg
4467,Halo Wars 2,halo-wars-2,Strategy,T,XOne,Microsoft Studios,Creative Assembly,,,,,0.51,0.31,0.15,,0.05,2017,24th Feb 18,http://www.vgchartz.com/game/86148/halo-wars-2/?region=All,1,,/games/boxart/full_35726AmericaFrontccc.png
4514,NHL 16,nhl-16,Sports,,XOne,EA Sports,EA Canada,,,,,0.51,0.41,0.05,,0.05,2015,,http://www.vgchartz.com/game/85563/nhl-16/?region=All,1,,/games/boxart/full_1969235AmericaFrontccc.jpg
4569,Lego Star Wars: The Force Awakens,lego-star-wars-the-force-awakens,Action-Adventure,E10,XOne,Warner Bros. Interactive Entertainment,TT Fusion,,,,,0.5,0.24,0.22,,0.04,2016,31st Mar 18,http://www.vgchartz.com/game/86461/lego-star-wars-the-force-awakens/?region=All,1,,/games/boxart/full_1378952AmericaFrontccc.jpg
4581,Mad Max (2013),mad-max-2013,Action,M,XOne,Warner Bros. Interactive Entertainment,Avalanche Studios,,,,,0.5,0.29,0.16,,0.05,2015,05th Jan 18,http://www.vgchartz.com/game/73317/mad-max-2013/?region=All,1,,/games/boxart/full_8760895AmericaFrontccc.jpg
4704,LEGO Marvel's Avengers,lego-marvels-avengers,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.48,0.26,0.18,,0.04,2016,06th Apr 18,http://www.vgchartz.com/game/85100/lego-marvels-avengers/?region=All,1,,/games/boxart/full_4033992AmericaFrontccc.jpg
4707,WWE 2K19,wwe-2k19,Fighting,,XOne,2K Sports,Visual Concepts,,,,,0.48,0.3,0.14,,0.04,2018,22nd Jun 18,http://www.vgchartz.com/game/222226/wwe-2k19/?region=All,1,,/games/boxart/full_6324505AmericaFrontccc.jpg
4718,Zoo Tycoon (2013),zoo-tycoon-2013,Simulation,E,XOne,Microsoft Studios,Frontier Developments,,,,,0.48,0.25,0.18,,0.04,2013,25th Sep 18,http://www.vgchartz.com/game/75274/zoo-tycoon-2013/?region=All,1,,/games/boxart/full_9087358AmericaFrontccc.jpg
4736,Steep,steep,Sports,,XOne,Ubisoft,Ubisoft Annecy,,,,,0.48,0.24,0.2,,0.04,2016,,http://www.vgchartz.com/game/120139/steep/?region=All,1,,/games/boxart/full_7964714AmericaFrontccc.jpg
4742,Thief,thief,Action,M,XOne,Square Enix,Eidos Montreal,,,,,0.48,0.26,0.17,,0.04,2014,04th Jan 18,http://www.vgchartz.com/game/71737/thief/?region=All,1,,/games/boxart/full_3631996AmericaFrontccc.jpg
4759,Just Dance 2014,just-dance-2014,Music,E10,XOne,Ubisoft,Ubisoft Paris,,,,,0.48,0.31,0.12,,0.04,2013,08th Mar 18,http://www.vgchartz.com/game/73117/just-dance-2014/?region=All,1,,/games/boxart/full_2746807AmericaFrontccc.jpg
4760,EA Sports UFC,ea-sports-ufc,Fighting,T,XOne,Electronic Arts,EA Canada,,,,,0.48,0.3,0.13,,0.04,2014,05th Jan 18,http://www.vgchartz.com/game/73106/ea-sports-ufc/?region=All,1,,/games/boxart/full_576837AmericaFrontccc.jpg
4762,BioShock: The Collection,bioshock-the-collection,Shooter,M,XOne,2K Games,"Blind Squirrel Digital, Inc",,,,,0.48,0.35,0.08,,0.05,2016,30th Apr 18,http://www.vgchartz.com/game/121496/bioshock-the-collection/?region=All,1,,/games/boxart/full_989675AmericaFrontccc.png
4791,Dragon Ball: Xenoverse 2,dragon-ball-xenoverse-2,Action,T,XOne,Namco Bandai Games,Dimps Corporation,,,,,0.47,0.33,0.09,,0.05,2016,03rd Mar 18,http://www.vgchartz.com/game/122285/dragon-ball-xenoverse-2/?region=All,1,,/games/boxart/full_7521046PALFrontccc.jpg
4868,Disney Infinity 3.0,disney-infinity-30,Action,E,XOne,Disney Interactive Studios,Avalanche Software,,,,,0.46,0.3,0.12,,0.04,2015,20th Mar 18,http://www.vgchartz.com/game/85466/disney-infinity-30/?region=All,1,,/games/boxart/full_5094092AmericaFrontccc.jpg
4897,State of Decay 2,state-of-decay-2,Action-Adventure,M,XOne,Microsoft Studios,Undead Labs,,7,,,0.46,0.27,0.14,,0.04,2018,25th Sep 18,http://www.vgchartz.com/game/220164/state-of-decay-2/?region=All,1,6,/games/boxart/full_8737952AmericaFrontccc.png
5008,Prey (2017),prey-2017,Shooter,M,XOne,Bethesda Softworks,Arkane Studios,,,,,0.45,0.21,0.2,,0.04,2017,18th Jan 18,http://www.vgchartz.com/game/121498/prey-2017/?region=All,1,,/games/boxart/full_3323041AmericaFrontccc.png
5020,Skylanders: Trap Team,skylanders-trap-team,Platform,E10,XOne,Activision,Toys for Bob,,,,,0.45,0.34,0.07,,0.04,2014,17th Mar 18,http://www.vgchartz.com/game/81436/skylanders-trap-team/?region=All,1,,/games/boxart/full_6475281AmericaFrontccc.jpg
5068,Lego Batman 3: Beyond Gotham,lego-batman-3-beyond-gotham,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.44,0.24,0.17,,0.04,2014,01st Dec 18,http://www.vgchartz.com/game/82481/lego-batman-3-beyond-gotham/?region=All,1,,/games/boxart/full_5803276AmericaFrontccc.jpg
5087,EA Sports UFC 3,ea-sports-ufc-3,Sports,T,XOne,EA Sports,EA Vancouver,,,,,0.44,0.3,0.1,,0.04,2018,11th Feb 18,http://www.vgchartz.com/game/217398/ea-sports-ufc-3/?region=All,1,,/games/boxart/full_7086150AmericaFrontccc.jpg
5194,Rocksmith 2014,rocksmith-2014,Music,T,XOne,Ubisoft,Ubisoft San Francisco,,9,,,0.43,0.31,0.08,,0.04,2016,08th Mar 18,http://www.vgchartz.com/game/84778/rocksmith-2014/?region=All,1,,/games/boxart/full_929846AmericaFrontccc.jpg
5224,Sniper Elite III,sniper-elite-iii,Shooter,M,XOne,505 Games,Rebellion Developments,,,,,0.43,0.27,0.12,,0.04,2014,22nd Sep 18,http://www.vgchartz.com/game/78934/sniper-elite-iii/?region=All,1,,/games/boxart/full_6553342AmericaFrontccc.jpg
5238,Hello Neighbor,hello-neighbor,Action,E10,XOne,Gearbox Software,Dynamic Pixels,,,,,0.42,0.27,0.11,,0.04,2017,31st Dec 17,http://www.vgchartz.com/game/213698/hello-neighbor/?region=All,1,,/games/boxart/full_3771758AmericaFrontccc.jpg
5284,NHL 15,nhl-15,Sports,E10,XOne,EA Sports,EA Canada,,,,,0.42,0.32,0.06,,0.04,2014,10th Jan 18,http://www.vgchartz.com/game/82013/nhl-15/?region=All,1,,/games/boxart/full_9797369AmericaFrontccc.png
5402,Project CARS,project-cars,Racing,E,XOne,Bandai Namco Games,Slightly Mad Studios,,,,,0.41,0.21,0.16,,0.04,2015,05th Jan 18,http://www.vgchartz.com/game/78626/project-cars/?region=All,1,,/games/boxart/full_4398223AmericaFrontccc.jpg
5447,Destiny: The Collection,destiny-the-collection,Shooter,T,XOne,Activision,Bungie,,,,,0.41,0.25,0.12,,0.04,2016,14th Sep 18,http://www.vgchartz.com/game/129510/destiny-the-collection/?region=All,1,,/games/boxart/full_6007302AmericaFrontccc.jpg
5464,Skylanders: SuperChargers,skylanders-superchargers,Action-Adventure,E10,XOne,Activision,Vicarious Visions,,,,,0.4,0.31,0.05,,0.04,2015,06th Apr 18,http://www.vgchartz.com/game/85612/skylanders-superchargers/?region=All,1,,/games/boxart/full_2264264AmericaFrontccc.jpg
5597,Deus Ex: Mankind Divided,deus-ex-mankind-divided,Role-Playing,M,XOne,Square Enix,Eidos Montreal,,,,,0.39,0.25,0.11,,0.04,2016,18th Jan 18,http://www.vgchartz.com/game/85341/deus-ex-mankind-divided/?region=All,1,,/games/boxart/full_2886675PALFrontccc.jpg
5602,NHL 18,nhl-18,Sports,,XOne,EA Sports,EA Canada,,,,,0.39,0.32,0.03,,0.04,2017,,http://www.vgchartz.com/game/184570/nhl-18/?region=All,1,,/games/boxart/full_1695523AmericaFrontccc.png
5632,The Evil Within 2,the-evil-within-2,Action,M,XOne,Bethesda Softworks,Tango Gameworks,,,,,0.39,0.25,0.1,,0.04,2017,10th May 18,http://www.vgchartz.com/game/181692/the-evil-within-2/?region=All,1,,/games/boxart/full_4045856AmericaFrontccc.jpg
5719,Rayman Legends,rayman-legends,Platform,E10,XOne,Ubisoft,Ubisoft Montpellier,,,,,0.38,0.13,0.22,,0.03,2014,20th Mar 18,http://www.vgchartz.com/game/78923/rayman-legends/?region=All,1,,/games/boxart/full_6589094AmericaFrontccc.jpg
5740,Just Dance 2016,just-dance-2016,Music,E10,XOne,Ubisoft,Ubisoft Paris,,,,,0.38,0.3,0.04,,0.04,2015,05th Apr 18,http://www.vgchartz.com/game/85744/just-dance-2016/?region=All,1,,/games/boxart/full_2151884AmericaFrontccc.jpg
6027,Skylanders SWAP Force,skylanders-swap-force,Misc,,XOne,Activision,Unknown,,,,,0.35,0.25,0.07,,0.03,2013,,http://www.vgchartz.com/game/73200/skylanders-swap-force/?region=All,1,,/games/boxart/full_7577154PALFrontccc.jpg
6088,Naruto Shippuden: Ultimate Ninja Storm 4,naruto-shippuden-ultimate-ninja-storm-4,Fighting,T,XOne,Namco Bandai Games,CyberConnect2,,,,,0.35,0.25,0.07,,0.03,2016,22nd Sep 18,http://www.vgchartz.com/game/84976/naruto-shippuden-ultimate-ninja-storm-4/?region=All,1,,/games/boxart/full_9255825AmericaFrontccc.jpg
6090,Dragon Ball: Xenoverse,dragon-ball-xenoverse,Fighting,T,XOne,Namco Bandai Games,Dimps Corporation,,,,,0.35,0.21,0.11,,0.03,2015,11th Sep 18,http://www.vgchartz.com/game/82942/dragon-ball-xenoverse/?region=All,1,,/games/boxart/full_4263871AmericaFrontccc.jpg
6128,Marvel vs. Capcom: Infinite,marvel-vs-capcom-infinite,Fighting,T,XOne,Capcom,Capcom,,,,,0.34,0.26,0.05,,0.03,2017,22nd Sep 18,http://www.vgchartz.com/game/157496/marvel-vs-capcom-infinite/?region=All,1,,/games/boxart/full_2387855AmericaFrontccc.png
6136,Just Dance 2017,just-dance-2017,Music,E10,XOne,Ubisoft,Ubisoft Paris,,,,,0.34,0.25,0.05,,0.03,2016,06th Apr 18,http://www.vgchartz.com/game/119951/just-dance-2017/?region=All,1,,/games/boxart/full_7099220AmericaFrontccc.jpg
6249,The Lego Ninjago Movie Videogame,the-lego-ninjago-movie-videogame,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.33,0.21,0.09,,0.03,2017,29th May 18,http://www.vgchartz.com/game/186215/the-lego-ninjago-movie-videogame/?region=All,1,,/games/boxart/full_4910275AmericaFrontccc.jpg
6284,The Crew 2,the-crew-2,Racing,T,XOne,Ubisoft,Ivory Tower,,,,,0.33,0.2,0.1,,0.03,2018,19th Jul 18,http://www.vgchartz.com/game/198831/the-crew-2/?region=All,1,,/games/boxart/full_4217974AmericaFrontccc.jpg
6324,Farming Simulator 17,farming-simulator-17,Simulation,E,XOne,Focus Home Interactive,Giants Software,,,,,0.33,0.19,0.11,,0.03,2016,06th Apr 18,http://www.vgchartz.com/game/120413/farming-simulator-17/?region=All,1,,/games/boxart/full_1741221AmericaFrontccc.jpg
6415,LEGO The Incredibles,lego-the-incredibles,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.32,0.19,0.1,,0.03,2018,06th Nov 18,http://www.vgchartz.com/game/221757/lego-the-incredibles/?region=All,1,6,/games/boxart/full_4036684AmericaFrontccc.jpg
6466,Farming Simulator 19,farming-simulator-19,Simulation,E,XOne,Focus Home Interactive,Giants Software,,,,,0.32,0.19,0.09,,0.03,2018,19th Dec 18,http://www.vgchartz.com/game/222229/farming-simulator-19/?region=All,1,,/games/boxart/full_9451539PALFrontccc.jpg
6532,METRO Redux,metro-redux,Shooter,M,XOne,Deep Silver,4a-games,,,,,0.31,0.15,0.14,,0.03,2014,31st May 18,http://www.vgchartz.com/game/80684/metro-redux/?region=All,1,,/games/boxart/full_425460AmericaFrontccc.png
6602,Hitman,hitman,Action,M,XOne,Square Enix,IO Interactive,,,,,0.31,0.2,0.08,,0.03,2017,01st May 18,http://www.vgchartz.com/game/84908/hitman/?region=All,1,,/games/boxart/full_8895760AmericaFrontccc.png
6720,LEGO City Undercover,lego-city-undercover,Platform,E10,XOne,Warner Bros. Interactive Entertainment,TT Fusion,,,,,0.3,0.15,0.12,,0.03,2017,24th May 18,http://www.vgchartz.com/game/153122/lego-city-undercover/?region=All,1,,/games/boxart/full_4808012PALFrontccc.jpg
6733,SoulCalibur VI,soulcalibur-vi,Fighting,T,XOne,Bandai Namco Games,Project Soul,,,,,0.3,0.26,0.01,,0.03,2018,07th Nov 18,http://www.vgchartz.com/game/220570/soulcalibur-vi/?region=All,1,,/games/boxart/full_1065977AmericaFrontccc.jpg
6754,LEGO DC Super-Villains,lego-dc-super-villains,Action-Adventure,,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,,0.3,0.2,0.07,,0.03,2018,04th Jun 18,http://www.vgchartz.com/game/222042/lego-dc-super-villains/?region=All,1,7,/games/boxart/full_2135846AmericaFrontccc.jpg
6757,Final Fantasy Type-0 HD,final-fantasy-type-0-hd,Role-Playing,M,XOne,Square Enix,Square Enix,,,,,0.3,0.2,0.07,,0.03,2015,21st Jan 18,http://www.vgchartz.com/game/82939/final-fantasy-type-0-hd/?region=All,1,,/games/boxart/full_7974943AmericaFrontccc.jpg
