Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
11367,Job Simulator,job-simulator,Simulation,E10,PS4,Sony Interactive Entertainment,Owlchemy Labs,,,,,0.12,0.1,,,0.02,2017,04th May 18,http://www.vgchartz.com/game/169959/job-simulator/?region=All,1,,/games/boxart/full_9302152AmericaFrontccc.jpg
11376,Portal Knights,portal-knights,Role-Playing,E10,PS4,505 Games,Keen Games,,,,,0.12,0.02,0.05,0.03,0.01,2017,03rd Jul 18,http://www.vgchartz.com/game/164644/portal-knights/?region=All,1,,/games/boxart/full_2735672AmericaFrontccc.jpg
11384,Fire Pro Wrestling World,fire-pro-wrestling-world,Fighting,T,PS4,Spike Chunsoft,Spike Chunsoft,,,,,0.12,0.06,0.02,0.03,0.02,2018,12th Sep 18,http://www.vgchartz.com/game/221676/fire-pro-wrestling-world/?region=All,1,,/games/boxart/full_1797591AmericaFrontccc.jpg
11386,Fate/Extella Link,fate,Action,T,PS4,Xseed Games,Marvelous,,,,,0.12,,,0.12,,2019,30th Dec 18,http://www.vgchartz.com/game/222148/fateextella-link/?region=All,1,,/games/boxart/full_6596722AmericaFrontccc.jpg
11457,Samurai Warriors 4: Empires,samurai-warriors-4-empires,Action,,PS4,Tecmo Koei,Omega Force,,,,,0.12,0.03,0.01,0.07,0.01,2016,,http://www.vgchartz.com/game/85630/samurai-warriors-4-empires/?region=All,1,,/games/boxart/full_2882314AmericaFrontccc.jpg
11479,Call of Cthulhu,call-of-cthulhu,Role-Playing,M,PS4,Focus Home Interactive,Cyanide,,,,,0.12,0.07,0.03,,0.02,2018,23rd Mar 19,http://www.vgchartz.com/game/222387/call-of-cthulhu/?region=All,1,,/games/boxart/full_2321678AmericaFrontccc.jpg
11486,Danganronpa 1-2 Reload,danganronpa-1-2-reload,Adventure,M,PS4,NIS America,Spike Chunsoft,,,,,0.12,0.08,,0.02,0.02,2017,10th Jan 18,http://www.vgchartz.com/game/137624/danganronpa-1-2-reload/?region=All,1,,/games/boxart/full_6632282AmericaFrontccc.png
11521,Subnautica,subnautica,Adventure,,PS4,Gearbox Software,Unknown Worlds Entertainment,,,,,0.12,0.07,0.03,,0.02,2018,16th Jul 18,http://www.vgchartz.com/game/222357/subnautica/?region=All,1,,/games/boxart/full_9942993AmericaFrontccc.jpg
11526,God Eater 2: Rage Burst,god-eater-2-rage-burst,Role-Playing,T,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.12,,0.01,0.11,0,2015,04th Jul 18,http://www.vgchartz.com/game/85228/god-eater-2-rage-burst/?region=All,1,,/games/boxart/full_9935743AmericaFrontccc.jpg
11557,America's Greatest Game Shows: Wheel of Fortune & Jeopardy!,americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy,Misc,E,PS4,Ubisoft,Ubisoft,,,,,0.12,0.1,,,0.02,2017,02nd Aug 18,http://www.vgchartz.com/game/213660/americas-greatest-game-shows-wheel-of-fortune-amp-jeopardy/?region=All,1,,/games/boxart/full_8916340AmericaFrontccc.jpg
11566,Marvel's Guardians of the Galaxy: The Telltale Series,marvels-guardians-of-the-galaxy-the-telltale-series,Adventure,T,PS4,Warner Bros. Interactive Entertainment,Telltale Games,,,,,0.12,0.06,0.04,,0.02,2017,27th Jun 18,http://www.vgchartz.com/game/158399/marvels-guardians-of-the-galaxy-the-telltale-series/?region=All,1,,/games/boxart/full_60791AmericaFrontccc.jpg
11678,Digimon Story: Cyber Sleuth,digimon-story-cyber-sleuth,Role-Playing,,PS4,Namco Bandai Games,Media.Vision,,,,,0.11,,0.1,,0.02,2016,,http://www.vgchartz.com/game/86139/digimon-story-cyber-sleuth/?region=All,1,,/games/boxart/full_4893788AmericaFrontccc.jpg
11706,Constructor HD,constructor-hd,Strategy,,PS4,Deep Silver,System 3,,,,,0.11,0.09,,,0.02,2017,11th Aug 18,http://www.vgchartz.com/game/172863/constructor-hd/?region=All,1,,/games/boxart/full_9368463PALFrontccc.jpg
11731,Minecraft: Story Mode - Season Two,minecraft-story-mode-season-two,Adventure,E10,PS4,Telltale Games,Telltale Games,,,,,0.11,0.09,,0,0.02,2017,07th Aug 18,http://www.vgchartz.com/game/192931/minecraft-story-mode-season-two/?region=All,1,,/games/boxart/full_4514683AmericaFrontccc.jpg
11752,Darksiders: Warmastered Edition,darksiders-warmastered-edition,Action-Adventure,M,PS4,THQ Nordic,Kaiko,,,,,0.11,0.07,0.02,,0.02,2016,31st Mar 18,http://www.vgchartz.com/game/132803/darksiders-warmastered-edition/?region=All,1,,/games/boxart/full_5188430AmericaFrontccc.jpg
11772,Mighty No. 9,mighty-no-9,Platform,E10,PS4,Deep Silver,Comcept,,,,,0.11,0.09,,,0.02,2016,04th Jul 18,http://www.vgchartz.com/game/77087/mighty-no-9/?region=All,1,,/games/boxart/full_2700516AmericaFrontccc.png
11781,The Invisible Hours,the-invisible-hours,Adventure,T,PS4,GameTrust,Tequila Works,,,,,0.11,0.09,,,0.02,2017,17th Sep 18,http://www.vgchartz.com/game/203193/the-invisible-hours/?region=All,1,,/games/boxart/full_1558729AmericaFrontccc.jpg
11785,Monster Energy Supercross - The Official Videogame,monster-energy-supercross-the-official-videogame,Racing,E,PS4,Milestone S.r.l.,Milestone S.r.l.,,,,,0.11,0.08,0.01,,0.02,2018,27th Feb 18,http://www.vgchartz.com/game/217425/monster-energy-supercross-the-official-videogame/?region=All,1,,/games/boxart/full_5840930AmericaFrontccc.jpg
11804,The Idolmaster: Platinum Stars,the-idolmaster-platinum-stars,Simulation,,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.11,,,0.11,,2016,04th Jul 18,http://www.vgchartz.com/game/86428/the-idolmaster-platinum-stars/?region=All,1,,/games/boxart/full_9608581JapanFrontccc.jpg
11826,The Witch and the Hundred Knight,the-witch-and-the-hundred-knight,Role-Playing,T,PS4,NIS America,Nippon Ichi Software,,,,,0.11,0.03,0.01,0.06,0.01,2016,04th Jul 18,http://www.vgchartz.com/game/85952/the-witch-and-the-hundred-knight/?region=All,1,,/games/boxart/full_8511554AmericaFrontccc.jpg
11828,SD Gundam G Generation Genesis,sd-gundam-g-generation-genesis,Strategy,,PS4,Namco Bandai Games,Bandai Namco,,,,,0.11,,,0.11,,2016,16th Jan 18,http://www.vgchartz.com/game/147200/sd-gundam-g-generation-genesis/?region=All,1,,/games/boxart/full_4301714JapanFrontccc.jpg
11919,RiME,rime,Adventure,E10,PS4,Grey Box,Tequila Works,,7.1,,,0.11,0.02,0.07,,0.02,2017,08th Apr 18,http://www.vgchartz.com/game/158398/rime/?region=All,1,,/games/boxart/full_6145513AmericaFrontccc.png
11924,Super Robot Wars OG: The Moon Dwellers,super-robot-wars-og-the-moon-dwellers,Misc,,PS4,Namco Bandai Games,Unknown,,,,,0.11,,,0.11,,2016,,http://www.vgchartz.com/game/122256/super-robot-wars-og-the-moon-dwellers/?region=All,1,,/games/boxart/full_8690452JapanFrontccc.jpg
11944,Gundam Breaker 3,gundam-breaker-3,Action,,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.11,,,0.11,,2016,03rd Jul 18,http://www.vgchartz.com/game/86374/gundam-breaker-3/?region=All,1,,/games/boxart/full_1654476JapanFrontccc.jpg
11949,Earth Defense Force 4.1: The Shadow of New Despair,earth-defense-force-41-the-shadow-of-new-despair,Shooter,M,PS4,Xseed Games,Sandlot,,,,,0.11,,,0.11,,2015,26th Apr 18,http://www.vgchartz.com/game/85356/earth-defense-force-41-the-shadow-of-new-despair/?region=All,1,,/games/boxart/full_733249AmericaFrontccc.jpg
12085,Shadow Warrior (2013),shadow-warrior-2013,Shooter,M,PS4,Devolver Digital,Flying Wild Hog,,,,,0.11,,0.09,,0.02,2014,16th Nov 18,http://www.vgchartz.com/game/84736/shadow-warrior-2013/?region=All,1,,/games/boxart/full_545189AmericaFrontccc.jpg
12101,Assassin's Creed Chronicles,assassins-creed-chronicles,Action,T,PS4,Ubisoft,Climax Studios,,,,,0.11,0.02,0.05,0.02,0.01,2016,03rd Jul 18,http://www.vgchartz.com/game/86359/assassins-creed-chronicles/?region=All,1,,/games/boxart/full_8110137AmericaFrontccc.jpg
12178,Slime Rancher,slime-rancher,Simulation,E10,PS4,Skybound Games,Monomi Park,,,,,0.1,0.08,,,0.02,2018,07th Aug 18,http://www.vgchartz.com/game/222535/slime-rancher/?region=All,1,,/games/boxart/full_9311462AmericaFrontccc.jpg
12189,Pac-Man Championship Edition 2 + Arcade Game Series,pac-man-championship-edition-2-arcade-game-series,Action,E,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.1,0.08,,,0.02,2017,19th Jun 18,http://www.vgchartz.com/game/141900/pac-man-championship-edition-2-arcade-game-series/?region=All,1,,/games/boxart/full_8697972AmericaFrontccc.jpg
12230,Tokyo Xanadu eX+,tokyo-xanadu-ex,Role-Playing,,PS4,Aksys Games,Nihon Falcom Corporation,,,,,0.1,0.05,,0.05,0.01,2017,,http://www.vgchartz.com/game/117008/tokyo-xanadu-ex/?region=All,1,7,/games/boxart/full_1178061AmericaFrontccc.jpg
12238,Stardew Valley,stardew-valley,Simulation,E10,PS4,505 Games,ConcernedApe,,8.8,,,0.1,0.04,0.04,,0.02,2017,11th Feb 19,http://www.vgchartz.com/game/155896/stardew-valley/?region=All,1,,/games/boxart/full_9906330AmericaFrontccc.jpg
12244,The Seven Deadly Sins: Knights of Britannia,the-seven-deadly-sins-knights-of-britannia,Fighting,T,PS4,Bandai Namco Entertainment,Natsume Atari,,,,,0.1,0.05,0.02,0.02,0.01,2018,11th Jan 18,http://www.vgchartz.com/game/220657/the-seven-deadly-sins-knights-of-britannia/?region=All,1,,/games/boxart/full_2161659AmericaFrontccc.jpg
12276,Romance of the Three Kingdoms XIII,romance-of-the-three-kingdoms-xiii,Action,E10,PS4,Tecmo Koei,Koei Tecmo Games,,,,,0.1,0.03,,0.06,0.01,2016,30th Jul 18,http://www.vgchartz.com/game/86464/romance-of-the-three-kingdoms-xiii/?region=All,1,,/games/boxart/full_9126807AmericaFrontccc.jpg
12312,Warriors All-Stars,warriors-all-stars,Action,T,PS4,Tecmo Koei,Omega Force,,,,,0.1,0.03,,0.06,0.01,2017,22nd Sep 18,http://www.vgchartz.com/game/166774/warriors-all-stars/?region=All,1,,/games/boxart/full_8520646AmericaFrontccc.png
12315,The Elder Scrolls Online: Summerset,the-elder-scrolls-online-summerset,MMO,M,PS4,Bethesda Softworks,ZeniMax Online Studios,,7.5,,,0.1,0.08,,,0.02,2018,15th Sep 18,http://www.vgchartz.com/game/221483/the-elder-scrolls-online-summerset/?region=All,1,,/games/boxart/full_1293548AmericaFrontccc.jpg
12329,Starlink: Battle for Atlas,starlink-battle-for-atlas,Action-Adventure,E10,PS4,Ubisoft,Ubisoft Toronto,,,,,0.1,0.08,,,0.02,2018,22nd Mar 19,http://www.vgchartz.com/game/222159/starlink-battle-for-atlas/?region=All,1,,/games/boxart/full_3834985AmericaFrontccc.jpg
12332,Mega Man Legacy Collection 2,mega-man-legacy-collection-2,Action,E10,PS4,Capcom,Capcom,,,,,0.1,0.06,,0.02,0.01,2017,20th Aug 18,http://www.vgchartz.com/game/181511/mega-man-legacy-collection-2/?region=All,1,,/games/boxart/full_3293555AmericaFrontccc.jpg
12339,Zone of the Enders: The 2nd Runner MARS,zone-of-the-enders-the-2nd-runner-mars,Simulation,T,PS4,Konami,Cygames,,,,,0.1,0.05,0.01,0.03,0.01,2018,26th Sep 18,http://www.vgchartz.com/game/221998/zone-of-the-enders-the-2nd-runner-mars/?region=All,1,,/games/boxart/full_1429775AmericaFrontccc.jpg
12389,Final Fantasy XIV Online Complete Edition,final-fantasy-xiv-online-complete-edition,MMO,T,PS4,Square Enix,Square Enix,,,,,0.1,0.07,,0.02,0.02,2017,10th Jul 18,http://www.vgchartz.com/game/174552/final-fantasy-xiv-online-complete-edition/?region=All,1,,/games/boxart/full_7110891AmericaFrontccc.jpg
12391,Devil May Cry 4 Special Edition,devil-may-cry-4-special-edition,Action,,PS4,Capcom,Capcom,,,,,0.1,0.01,,0.09,0,2015,11th Sep 18,http://www.vgchartz.com/game/85490/devil-may-cry-4-special-edition/?region=All,1,,/games/boxart/full_3637443JapanFrontccc.jpg
12392,Puyo Puyo Tetris,puyo-puyo-tetris,Puzzle,E,PS4,Sega,Sonic Team,,,,,0.1,0.05,0.03,,0.02,2017,04th Jul 18,http://www.vgchartz.com/game/84186/puyo-puyo-tetris/?region=All,1,,/games/boxart/full_5692946AmericaFrontccc.jpg
12408,NAtURAL DOCtRINE,natural-doctrine,Role-Playing,M,PS4,NIS America,Kadokawa Games,,,,,0.1,0.05,0.02,0.02,0.01,2014,23rd Nov 18,http://www.vgchartz.com/game/75659/natural-doctrine/?region=All,1,,/games/boxart/full_9886901AmericaFrontccc.jpg
12414,Sudden Strike 4,sudden-strike-4,Strategy,T,PS4,Kalypso Media,Kite Games,,,,,0.1,0.05,0.03,0.01,0.02,2017,24th Mar 18,http://www.vgchartz.com/game/169963/sudden-strike-4/?region=All,1,,/games/boxart/full_4867078AmericaFrontccc.jpg
12447,Accel World vs. Sword Art Online: Millennium Twilight,accel-world-vs-sword-art-online-millennium-twilight,Action,T,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.1,,0.03,0.06,0.01,2017,04th Jul 18,http://www.vgchartz.com/game/137627/accel-world-vs-sword-art-online-millennium-twilight/?region=All,1,,/games/boxart/full_2611676PALFrontccc.jpg
12457,Wolfenstein The Two Pack,wolfenstein-the-two-pack,Shooter,M,PS4,Bethesda Softworks,MachineGames,,,,,0.1,0.08,,,0.02,2017,04th Jul 18,http://www.vgchartz.com/game/192926/wolfenstein-the-two-pack/?region=All,1,,/games/boxart/full_359978AmericaFrontccc.jpg
12483,Guilty Gear Xrd REV 2,guilty-gear-xrd-rev-2,Fighting,T,PS4,Aksys Games,Arc System Works,,,,,0.1,0.04,0.01,0.03,0.01,2017,04th Aug 18,http://www.vgchartz.com/game/164614/guilty-gear-xrd-rev-2/?region=All,1,,/games/boxart/full_3200901AmericaFrontccc.jpg
12534,Ultra Street Fighter IV,ultra-street-fighter-iv,Fighting,,PS4,Sony Computer Entertainment,Capcom,,,,,0.1,,0.08,,0.01,2015,,http://www.vgchartz.com/game/85764/ultra-street-fighter-iv/?region=All,1,,/games/boxart/full_4568210AmericaFrontccc.jpg
12535,Let's Sing 2016,lets-sing-2016,Music,T,PS4,Ravenscourt,Voxler,,,,,0.1,0.08,,,0.02,2015,07th Apr 18,http://www.vgchartz.com/game/85994/lets-sing-2016/?region=All,1,,/games/boxart/full_6598635AmericaFrontccc.jpg
12550,Resident Evil 4,resident-evil-4,Action-Adventure,M,PS4,Capcom,Capcom,,,,,0.1,0.07,,0.01,0.02,2016,04th Sep 18,http://www.vgchartz.com/game/120131/resident-evil-4/?region=All,1,,/games/boxart/full_2648805AmericaFrontccc.jpg
12601,Deracine,deracine,Adventure,T,PS4,Sony Interactive Entertainment,From Software,,,,,0.1,0.07,,0.01,0.02,2018,11th Sep 18,http://www.vgchartz.com/game/222741/deracine/?region=All,1,,/games/boxart/full_1178937AmericaFrontccc.jpg
12645,Nights of Azure 2,nights-of-azure-2,Action,T,PS4,Tecmo Koei,Gust,,,,,0.09,0.04,,0.04,0.01,2017,06th Sep 18,http://www.vgchartz.com/game/185577/nights-of-azure-2/?region=All,1,,/games/boxart/full_8540475AmericaFrontccc.jpg
12646,The Technomancer,the-technomancer,Role-Playing,M,PS4,Focus Home Interactive,Spiders,,,,,0.09,0.04,0.04,,0.02,2016,27th Jun 18,http://www.vgchartz.com/game/85362/the-technomancer/?region=All,1,,/games/boxart/full_1948794AmericaFrontccc.jpg
12701,Nights of Azure,nights-of-azure,Action,T,PS4,Tecmo Koei,Gust,,,,,0.09,0.04,0.04,,0.02,2016,21st Jan 18,http://www.vgchartz.com/game/86362/nights-of-azure/?region=All,1,,/games/boxart/full_8004974AmericaFrontccc.jpg
12717,Taiko no Tatsujin: Drum Session!,taiko-no-tatsujin-drum-session,Music,,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.09,,,0.09,,2017,13th Sep 18,http://www.vgchartz.com/game/217174/taiko-no-tatsujin-drum-session/?region=All,1,,/games/boxart/full_5260200JapanFrontccc.jpg
12729,Red Faction: Guerrilla Re-Mars-tered,red-faction-guerrilla-re-mars-tered,Shooter,,PS4,THQ Nordic,Volition,,,,,0.09,0.04,0.04,,0.02,2018,20th Apr 18,http://www.vgchartz.com/game/221894/red-faction-guerrilla-re-mars-tered/?region=All,1,,/games/boxart/full_5877719AmericaFrontccc.jpg
12730,Nobunaga's Ambition: Sphere of Influence - Ascension,nobunagas-ambition-sphere-of-influence-ascension,Strategy,T,PS4,Tecmo Koei,Koei Tecmo Games,,,,,0.09,0.03,,0.06,0.01,2016,11th Sep 18,http://www.vgchartz.com/game/99815/nobunagas-ambition-sphere-of-influence-ascension/?region=All,1,,/games/boxart/full_8043796AmericaFrontccc.jpg
12749,Grand Ages: Medieval,grand-ages-medieval,Strategy,T,PS4,Kalypso Media,Gaming Minds Studios,,,,,0.09,,0.05,0.03,0.01,2015,22nd Sep 18,http://www.vgchartz.com/game/85932/grand-ages-medieval/?region=All,1,,/games/boxart/full_6147181AmericaFrontccc.jpg
12792,Rugby League Live 4,rugby-league-live-4,Sports,,PS4,Tru Blu Entertainment,Big Ant Studios,,,,,0.09,,0.08,,0.01,2017,13th Aug 18,http://www.vgchartz.com/game/194439/rugby-league-live-4/?region=All,1,,/games/boxart/full_3146024PALFrontccc.jpg
12823,Toy Soldiers: War Chest,toy-soldiers-war-chest,Action,T,PS4,Ubisoft,Signal Studios,,,,,0.09,0.07,,,0.02,2015,25th Jun 18,http://www.vgchartz.com/game/84073/toy-soldiers-war-chest/?region=All,1,,/games/boxart/full_2081859AmericaFrontccc.jpg
12824,God Eater Resurrection,god-eater-resurrection,Action,,PS4,Namco Bandai Games,Namco Bandai Games,,,,,0.09,,,0.09,,2016,10th Jun 18,http://www.vgchartz.com/game/85690/god-eater-resurrection/?region=All,1,,/games/boxart/full_3003224JapanFrontccc.jpg
12843,Dark Souls Trilogy,dark-souls-trilogy,Role-Playing,M,PS4,Bandai Namco Entertainment,From Software,,,,,0.09,0.07,,0.01,0.02,2018,24th Aug 18,http://www.vgchartz.com/game/222073/dark-souls-trilogy/?region=All,1,,/games/boxart/full_7938384AmericaFrontccc.jpg
12907,Paragon,paragon,Action,T,PS4,Sony Interactive Entertainment,Epic Games,,,,,0.09,0.07,,,0.02,2016,22nd Apr 18,http://www.vgchartz.com/game/96055/paragon/?region=All,1,,/games/boxart/full_741070AmericaFrontccc.jpg
12908,Borderlands 2 VR,borderlands-2-vr,Shooter,M,PS4,2K Games,Gearbox Software,,,,,0.09,0.07,,,0.02,2018,28th Mar 19,http://www.vgchartz.com/game/223106/borderlands-2-vr/?region=All,1,,/games/boxart/full_2361341AmericaFrontccc.jpg
12918,Train Sim World,train-sim-world,Simulation,,PS4,Maximum Games,Dovetail Games,,,,,0.09,0.05,0.03,,0.02,2018,08th Jun 18,http://www.vgchartz.com/game/222090/train-sim-world/?region=All,1,,/games/boxart/full_3913919AmericaFrontccc.jpg
12932,Summon Night 6: Lost Borders,summon-night-6-lost-borders,Role-Playing,T,PS4,Gaijinworks,Media.Vision,,,,,0.09,0.03,,0.05,0.01,2017,26th Apr 18,http://www.vgchartz.com/game/95794/summon-night-6-lost-borders/?region=All,1,,/games/boxart/full_7731134AmericaFrontccc.jpg
12939,Dark Rose Valkyrie,dark-rose-valkyrie,Role-Playing,T,PS4,Idea Factory International,Compile Heart,,,,,0.09,0.04,,0.04,0.01,2017,17th Sep 18,http://www.vgchartz.com/game/86719/dark-rose-valkyrie/?region=All,1,,/games/boxart/full_7211444AmericaFrontccc.jpg
12962,Duke Nukem 3D: 20th Anniversary World Tour,duke-nukem-3d-20th-anniversary-world-tour,Shooter,M,PS4,Gearbox Software,Gearbox Software,,,,,0.09,0.07,,,0.02,2016,23rd Nov 18,http://www.vgchartz.com/game/137633/duke-nukem-3d-20th-anniversary-world-tour/?region=All,1,,/games/boxart/full_2726453AmericaFrontccc.jpg
12967,ATV Drift & Tricks,atv-drift-amp-tricks,Racing,E,PS4,Maximum Games,Artefacts Studio,,,,,0.09,0.07,,,0.02,2017,17th Sep 18,http://www.vgchartz.com/game/213712/atv-drift-amp-tricks/?region=All,1,,/games/boxart/full_1370334AmericaFrontccc.jpg
12982,Strange Brigade,strange-brigade,Shooter,,PS4,Rebellion Developments,Rebellion Developments,,,,,0.09,0.05,0.03,,0.02,2018,26th Apr 18,http://www.vgchartz.com/game/221922/strange-brigade/?region=All,1,,/games/boxart/full_1998487AmericaFrontccc.jpg
13004,Nickelodeon Kart Racers,nickelodeon-kart-racers,Racing,E,PS4,GameMill Entertainment,Solutions 2 Go,,,,,0.09,0.07,,,0.02,2018,09th Feb 19,http://www.vgchartz.com/game/222197/nickelodeon-kart-racers/?region=All,1,,/games/boxart/full_3926896PALFrontccc.jpg
13016,Nights of Azure,nights-of-azure,Role-Playing,T,PS4,Tecmo Koei,Gust,,,,,0.09,,,0.09,,2016,01st Jun 18,http://www.vgchartz.com/game/85493/nights-of-azure/?region=All,1,,/games/boxart/full_3846120AmericaFrontccc.jpg
13040,Lara Croft and the Temple of Osiris,lara-croft-and-the-temple-of-osiris,Action,T,PS4,Square Enix,Crystal Dynamics,,,,,0.09,,0.07,,0.01,2014,30th Jul 18,http://www.vgchartz.com/game/82912/lara-croft-and-the-temple-of-osiris/?region=All,1,,/games/boxart/full_4894590AmericaFrontccc.jpg
13054,Dragon's Dogma Online,dragons-dogma-online,Role-Playing,,PS4,Capcom,Capcom,,,,,0.09,,,0.09,,2015,,http://www.vgchartz.com/game/85086/dragons-dogma-online/?region=All,1,,/games/boxart/full_612579JapanFrontccc.jpg
13121,Ghostbusters (2016),ghostbusters-2016,Action,E10,PS4,Activision,FireForge Games,,,,,0.08,0.07,,,0.02,2016,17th Sep 18,http://www.vgchartz.com/game/105042/ghostbusters-2016/?region=All,1,,/games/boxart/full_4359019AmericaFrontccc.jpg
13133,Agatha Christie's The ABC Murders,agatha-christies-the-abc-murders,Adventure,T,PS4,Unfinished Pixel,Artefacts Studio,,,,,0.08,0.05,0.02,,0.02,2016,27th Jun 18,http://www.vgchartz.com/game/86413/agatha-christies-the-abc-murders/?region=All,1,,/games/boxart/full_2374032AmericaFrontccc.jpg
13162,Shantae: Half-Genie Hero,shantae-half-genie-hero,Platform,T,PS4,Xseed Games,Way Forward Technologies,,,,,0.08,0.06,,0.01,0.01,2016,30th Dec 18,http://www.vgchartz.com/game/82783/shantae-half-genie-hero/?region=All,1,,/games/boxart/full_1549823AmericaFrontccc.jpg
13204,Earth Defense Force 4.1: The Shadow of New Despair,earth-defense-force-41-the-shadow-of-new-despair,Shooter,M,PS4,Xseed Games,Sandlot,,,,,0.08,0.05,0.02,,0.01,2015,26th Apr 18,http://www.vgchartz.com/game/85637/earth-defense-force-41-the-shadow-of-new-despair/?region=All,1,,/games/boxart/full_8175467AmericaFrontccc.jpg
13227,Spintires: MudRunner - American Wilds,spintires-mudrunner-american-wilds,Racing,E,PS4,Focus Home Interactive,Saber Interactive,,,,,0.08,0.07,,,0.02,2018,19th Feb 19,http://www.vgchartz.com/game/222755/spintires-mudrunner-american-wilds/?region=All,1,,/games/boxart/full_3480593AmericaFrontccc.jpg
13272,The Sexy Brutale,the-sexy-brutale,Adventure,T,PS4,Badland Games,Tequila Works,,,,,0.08,0.05,0.02,,0.01,2017,12th Sep 18,http://www.vgchartz.com/game/171078/the-sexy-brutale/?region=All,1,,/games/boxart/full_5598812AmericaFrontccc.jpg
13275,Legend of Kay Anniversary,legend-of-kay-anniversary,Action,E10,PS4,Nordic Games,Neon Studios,,,,,0.08,0.03,0.03,,0.01,2015,11th Sep 18,http://www.vgchartz.com/game/85435/legend-of-kay-anniversary/?region=All,1,,/games/boxart/full_4812134PALFrontccc.jpg
13299,Hasbro Family Fun Pack Conquest Edition,hasbro-family-fun-pack-conquest-edition,Misc,,PS4,Ubisoft,Ubisoft,,,,,0.08,0.07,,,0.02,2016,,http://www.vgchartz.com/game/144664/hasbro-family-fun-pack-conquest-edition/?region=All,1,,/games/boxart/full_5633041AmericaFrontccc.jpg
